entropy
2.553237002993715
2.4799555205445185
2.7709738809556903
2.815204926619947
2.784992000210844
2.787876228087592
2.768901434600797
2.6453287829233725
3.1282795608278713
2.954673212304818
2.844305326698268
2.966943486189352
3.354676769848273
3.1548771081594227
3.370433343810709
3.3523603339120016
3.259909942183853
3.191461911286007
3.2031130864093225
3.3633778403123036
3.332632565280623
3.3964745389701445
3.3716873776128433
3.3359134216750093
3.238986821425646
3.3302020878799716
3.229622835354496
3.300273614822484
3.3314090717288147
3.2911918967675695
3.3525439072511585
3.1787936007993447
3.1977840094245105
3.1469476650134847
3.0692669958582828
3.101123596598128
3.249646809557783
3.2359897826656643
3.3027348763328463
3.3617111795975454
3.266862570714826
3.174059839138722
3.3328755892884354
3.3424127058118165
3.403466543723894
3.369399812955366
3.3836364423222105
3.2852033135535037
3.3049298890130268
3.2773587266304034
3.39768837407984
3.374376409307195
3.4157701140872327
3.38715388539726
3.6113116646226566
3.5521770846862823
3.368710594952808
3.288448695381471
3.398133402802745
3.5054927358562353
3.3821627468084072
3.436421860641639
3.346614666015002
3.312662418919216
3.2869409035942674
3.333735907977812
3.290767594729587
3.4037722281417118
3.3119112769334604
3.175809869002867
3.24644807361995
3.358819822484918
3.3283357223556203
3.394051606951156
3.2278221407491947
3.4144083355982717
3.260324126294217
3.298157540108457
3.3613105991098755
3.3493223687684774
3.374506864074044
3.31488584611631
3.3552957532002505
3.476111077661462
3.414520184584142
3.383588746296702
3.4519613404832423
3.384415885780356
3.329670758104091
3.3906564762120603
3.469239488185121
3.4083208683270003
3.3745365920085546
3.3664419506203322
3.3966585203845647
3.4126741128720774
3.4313695629280985
3.5243388932305706
3.4336285788741003
3.4749385682757192
3.326503477344184
3.2573750388353493
3.4209279966542896
3.3710999264736063
3.456931899684464
3.4892686174727343
3.500290426333167
3.568336727562221
3.3190812396420433
3.502499504419167
3.5073740297698914
3.351600015519602
3.6156532253746883
3.6677301996069316
3.589277454509085
3.533975489986624
3.503799678849674
3.557279599997559
3.5128295075033047
3.6983218543760796
3.557956969887112
3.4892979895937417
3.360501861997585
3.510200120279872
3.4972052008595127
3.637286597863786
3.5651579568514262
3.631483337413638
3.6247635276168304
3.5671090721953416
3.657842629934759
3.509039527229975
3.4719915065656557
3.5086345857080614
3.44963316887333
3.4805130195174483
3.522168418087478
3.564588295469964
3.5612984082394523
3.5012773199124516
3.5777051704048533
3.4783894096665064
3.601401684614286
3.5877076070428666
3.5433219436346017
3.574641194747362
3.6644889793793602
3.4936078639220733
3.694699359810765
3.634713295861653
3.535874019782573
3.5354961011938864
3.52355908429432
3.4997040401825905
3.5271986675907114
3.474230186777617
3.421950830240631
3.360232890737723
3.502227138753364
3.387048501771822
3.4046765033073068
3.413129416769932
3.5595210665435175
3.5282538586044097
3.2666026587345653
3.3050173729960823
3.398681740297782
3.5770289289886135
3.1426195133524786
3.3174831664154323
3.602070046043525
3.3658634944080195
3.2414832672555467
3.352479542873527
3.5056132989906206
3.2720292136743057
3.548740035891015
3.6127982471975257
3.471607939753067
3.603243895317709
3.4400313194119247
3.5012996666800924
3.439508237324062
3.542172239316187
3.4579709978221396
3.425611041247795
3.436538513538691
3.557456987545888
3.5271181185763236
3.4674517222520977
3.529448017530074
3.5096053228534148
3.4065230541368896
3.3021667637342604
3.462183991386683
3.575044136610789
3.4261169001563596
3.565766082006602
3.576941461727282
3.2721440807801234
3.4990778597020755
3.3678289195361977
3.41198143506685
3.222214911219804
3.5002562860275397
3.431993009998467
3.3988459101783803
3.5799520056616574
3.50263464598219
3.4759392450447986
3.192395667203866
3.473546566937017
3.412026296958994
3.4742369785241225
3.5610199255033486
3.501162633504668
3.520021401027515
3.4951886601498403
3.2721700598166428
3.487673886078598
3.434221136476326
3.5041501277695533
3.31946454334112
3.369772200951509
3.3753024391371653
3.2607244811313882
3.45719177867596
3.4422639252529836
3.6165481829030415
3.592103208067169
3.4484487381481004
