n_bins,bin_edges
410,"[ 169.59401709  172.61555864  175.63710018  178.65864173  181.68018327
  184.70172482  187.72326636  190.74480791  193.76634945  196.787891
  199.80943254  202.83097409  205.85251563  208.87405718  211.89559872
  214.91714026  217.93868181  220.96022335  223.9817649   227.00330644
  230.02484799  233.04638953  236.06793108  239.08947262  242.11101417
  245.13255571  248.15409726  251.1756388   254.19718035  257.21872189
  260.24026343  263.26180498  266.28334652  269.30488807  272.32642961
  275.34797116  278.3695127   281.39105425  284.41259579  287.43413734
  290.45567888  293.47722043  296.49876197  299.52030352  302.54184506
  305.56338661  308.58492815  311.60646969  314.62801124  317.64955278
  320.67109433  323.69263587  326.71417742  329.73571896  332.75726051
  335.77880205  338.8003436   341.82188514  344.84342669  347.86496823
  350.88650978  353.90805132  356.92959287  359.95113441  362.97267595
  365.9942175   369.01575904  372.03730059  375.05884213  378.08038368
  381.10192522  384.12346677  387.14500831  390.16654986  393.1880914
  396.20963295  399.23117449  402.25271604  405.27425758  408.29579913
  411.31734067  414.33888221  417.36042376  420.3819653   423.40350685
  426.42504839  429.44658994  432.46813148  435.48967303  438.51121457
  441.53275612  444.55429766  447.57583921  450.59738075  453.6189223
  456.64046384  459.66200539  462.68354693  465.70508847  468.72663002
  471.74817156  474.76971311  477.79125465  480.8127962   483.83433774
  486.85587929  489.87742083  492.89896238  495.92050392  498.94204547
  501.96358701  504.98512856  508.0066701   511.02821164  514.04975319
  517.07129473  520.09283628  523.11437782  526.13591937  529.15746091
  532.17900246  535.200544    538.22208555  541.24362709  544.26516864
  547.28671018  550.30825173  553.32979327  556.35133482  559.37287636
  562.3944179   565.41595945  568.43750099  571.45904254  574.48058408
  577.50212563  580.52366717  583.54520872  586.56675026  589.58829181
  592.60983335  595.6313749   598.65291644  601.67445799  604.69599953
  607.71754108  610.73908262  613.76062416  616.78216571  619.80370725
  622.8252488   625.84679034  628.86833189  631.88987343  634.91141498
  637.93295652  640.95449807  643.97603961  646.99758116  650.0191227
  653.04066425  656.06220579  659.08374734  662.10528888  665.12683042
  668.14837197  671.16991351  674.19145506  677.2129966   680.23453815
  683.25607969  686.27762124  689.29916278  692.32070433  695.34224587
  698.36378742  701.38532896  704.40687051  707.42841205  710.44995359
  713.47149514  716.49303668  719.51457823  722.53611977  725.55766132
  728.57920286  731.60074441  734.62228595  737.6438275   740.66536904
  743.68691059  746.70845213  749.72999368  752.75153522  755.77307677
  758.79461831  761.81615985  764.8377014   767.85924294  770.88078449
  773.90232603  776.92386758  779.94540912  782.96695067  785.98849221
  789.01003376  792.0315753   795.05311685  798.07465839  801.09619994
  804.11774148  807.13928303  810.16082457  813.18236611  816.20390766
  819.2254492   822.24699075  825.26853229  828.29007384  831.31161538
  834.33315693  837.35469847  840.37624002  843.39778156  846.41932311
  849.44086465  852.4624062   855.48394774  858.50548929  861.52703083
  864.54857237  867.57011392  870.59165546  873.61319701  876.63473855
  879.6562801   882.67782164  885.69936319  888.72090473  891.74244628
  894.76398782  897.78552937  900.80707091  903.82861246  906.850154
  909.87169555  912.89323709  915.91477863  918.93632018  921.95786172
  924.97940327  928.00094481  931.02248636  934.0440279   937.06556945
  940.08711099  943.10865254  946.13019408  949.15173563  952.17327717
  955.19481872  958.21636026  961.2379018   964.25944335  967.28098489
  970.30252644  973.32406798  976.34560953  979.36715107  982.38869262
  985.41023416  988.43177571  991.45331725  994.4748588   997.49640034
 1000.51794189 1003.53948343 1006.56102498 1009.58256652 1012.60410806
 1015.62564961 1018.64719115 1021.6687327  1024.69027424 1027.71181579
 1030.73335733 1033.75489888 1036.77644042 1039.79798197 1042.81952351
 1045.84106506 1048.8626066  1051.88414815 1054.90568969 1057.92723124
 1060.94877278 1063.97031432 1066.99185587 1070.01339741 1073.03493896
 1076.0564805  1079.07802205 1082.09956359 1085.12110514 1088.14264668
 1091.16418823 1094.18572977 1097.20727132 1100.22881286 1103.25035441
 1106.27189595 1109.2934375  1112.31497904 1115.33652058 1118.35806213
 1121.37960367 1124.40114522 1127.42268676 1130.44422831 1133.46576985
 1136.4873114  1139.50885294 1142.53039449 1145.55193603 1148.57347758
 1151.59501912 1154.61656067 1157.63810221 1160.65964375 1163.6811853
 1166.70272684 1169.72426839 1172.74580993 1175.76735148 1178.78889302
 1181.81043457 1184.83197611 1187.85351766 1190.8750592  1193.89660075
 1196.91814229 1199.93968384 1202.96122538 1205.98276693 1209.00430847
 1212.02585001 1215.04739156 1218.0689331  1221.09047465 1224.11201619
 1227.13355774 1230.15509928 1233.17664083 1236.19818237 1239.21972392
 1242.24126546 1245.26280701 1248.28434855 1251.3058901  1254.32743164
 1257.34897319 1260.37051473 1263.39205627 1266.41359782 1269.43513936
 1272.45668091 1275.47822245 1278.499764   1281.52130554 1284.54284709
 1287.56438863 1290.58593018 1293.60747172 1296.62901327 1299.65055481
 1302.67209636 1305.6936379  1308.71517945 1311.73672099 1314.75826253
 1317.77980408 1320.80134562 1323.82288717 1326.84442871 1329.86597026
 1332.8875118  1335.90905335 1338.93059489 1341.95213644 1344.97367798
 1347.99521953 1351.01676107 1354.03830262 1357.05984416 1360.08138571
 1363.10292725 1366.12446879 1369.14601034 1372.16755188 1375.18909343
 1378.21063497 1381.23217652 1384.25371806 1387.27525961 1390.29680115
 1393.3183427  1396.33988424 1399.36142579 1402.38296733 1405.40450888
 1408.42605042]"
