emd
226.25192307692305
128.96025641025642
81.55837104072396
106.47179487179491
192.8410256410256
231.71153846153848
87.94615384615383
165.1175824175824
77.4974358974359
39.24615384615382
87.32398190045247
118.51826923076925
74.63418803418806
186.14102564102564
84.31196581196579
68.87673196368848
85.58974358974359
95.37957875457876
77.28153846153845
112.65384615384616
45.83333333333332
58.256410256410234
82.73626373626374
48.93406593406593
157.93772893772893
45.67490842490842
64.55309364548498
41.20726495726496
107.00085470085469
38.04977375565609
49.331668331668325
72.06835032437442
36.91644562334218
43.09599156118143
60.47228456777528
67.10315378515219
40.61185983827494
77.33850931677019
41.511597271230286
44.862033799533805
41.30486040570074
53.80838397312386
28.380492987675304
19.205271378367822
19.95402664967883
38.42242503259452
38.77689164767818
43.82883395674092
56.431986531986546
21.187856320386445
62.89160839160837
15.401050766235716
14.738127090301008
38.46967257112185
22.33371157144743
52.39355089355089
25.947528507097143
29.515670923279625
25.05914115754805
30.33865176968625
51.17543567543568
56.30760188087774
25.832722832722837
24.437048548159662
26.1080545960064
24.215495031284505
47.79501165501165
43.36572342386296
28.437705972188713
25.669009285288357
52.32135432135431
44.07692307692308
37.68709808709809
23.239090658445505
32.67538828212986
39.298534798534796
21.213590757069014
24.045039467574682
36.514631000067894
33.46675698730492
24.49358974358975
60.1008232274055
38.58671328671328
28.598855689764775
40.09110334110335
53.0346471710108
32.18714313209725
19.530676870299516
24.972944531196966
18.45748643879485
24.757048214942937
43.29851398601398
27.95286576168929
94.20261317629739
57.73867364862625
44.387789629725106
69.22802088740954
38.45700965700966
46.63444816053512
62.76499237088297
20.09282752645585
38.845729037317824
36.56705613227353
35.033937077415345
39.42236659070058
34.00854410535118
34.62749996642085
24.33171294495864
23.986108605448308
23.464910469741376
51.51532855330322
34.37723387723388
27.916570641634586
24.8909913615796
29.401840095388486
33.629563984402694
32.118708645614475
64.38029617441383
53.917112299465245
22.478990966115422
47.654509283819635
30.033411033411035
57.161268556005396
27.499700299700294
31.65621829151241
37.24668435013263
27.52985261750202
43.16083916083916
20.513895587171444
33.753907447134544
33.27585355820649
24.13963724447595
42.86620136620137
25.608239586500456
30.317462373017932
39.37729712148317
27.055207949944787
41.47563681298622
33.29307330600434
61.19455341406561
41.471468531468545
31.4492343099938
19.213146853146853
23.688562483541567
13.302097902097904
22.98626062733947
56.17193436484775
46.33427524856098
26.41909119686897
29.80197075651622
41.24598761893844
29.110683921887244
58.21863553113552
22.026993006993003
31.029815146094215
32.63275434243176
