spearman
0.9669762641898865
0.9
0.8571428571428572
0.4642857142857144
0.7619047619047621
0.6818181818181819
0.8636363636363636
0.9151515151515152
0.5428571428571428
0.9
0.9833333333333334
0.4964285714285715
0.9736263736263736
0.8321428571428572
0.9484004127966976
0.9705882352941176
0.9280701754385964
0.9909655561829475
0.9789473684210526
0.9265951439864483
0.9541880341880341
0.9542124542124543
0.9113300492610839
0.924805339265851
0.8883904147062042
0.9306602641056423
0.8662092624356773
0.8333962881821159
0.877632814946248
0.89553251882019
0.8785030291186242
0.8971927781013396
0.879462285287528
0.8749446709376819
0.8806252000426757
0.8433926227971505
0.7399708867959086
0.7983860162635145
0.7902005101223226
0.7978316007573322
0.8060631623409724
0.7762776591121344
0.8116908338705333
0.748977253534307
0.7426014340526744
0.7390767388129563
0.7560438032379657
0.7181763930631254
0.7393884842919296
0.7826602892411325
0.7954962434275471
0.7732977539339917
0.7477001685630006
0.7272663163682718
0.7540624851179815
0.7250593640094981
0.7113316729241789
0.6771348603415774
0.7345672547903622
0.7489538558786345
0.7133956386292836
0.780039067941288
0.7948170756002517
0.7837254850412745
0.8027065983344011
0.8226349310457909
0.8290094543609418
0.8398323914748893
0.8448475686570925
0.8322793331646932
0.8593170677659019
0.8523240679991253
0.8164811575236365
0.796266891003733
0.7926757453073242
0.7441589432237172
0.772942582617227
0.7602898782831518
0.7848957379143825
0.708857438269203
0.7761621869641865
0.774684300389377
0.7979532924563245
0.7758189056752789
0.7204877301005352
0.7476142580536171
0.8154126361670622
0.845496792555616
0.7641608642816925
0.763211040855452
0.7460472196998024
0.7908846259183845
0.7729721330156428
0.7708546150250188
0.8466586860255165
0.7308691012149183
0.7141815641700351
0.7460514314061225
0.7803600564482307
0.7751708817498291
0.8004834810636583
0.7692136810557864
0.7321681064652358
0.7268407437629124
0.6571789909069765
0.7581862371660577
0.7370742070178009
0.7751586022427215
0.7111961409576446
0.6498215743067001
0.7521198284692441
0.7260698270339527
0.7753313451183406
0.7390982909113448
0.7719415334820241
0.6975715414554233
0.7649419118028983
0.7084801409352981
0.7357896660190245
0.7444178801709773
0.7687987680325528
0.7617627589152253
0.7762983649471734
0.7956552886641383
0.7344347991759845
0.7053043997463935
0.7195736831317894
0.77127734314531
0.7829396990992297
0.7513948675275907
0.7153451988858706
0.725247589036827
0.6779340497260852
0.7433709219191883
0.5994493950590452
0.5123670141799221
0.6338324344321347
0.5402476053061432
0.5682146393296144
0.6529762098039852
0.6723882737496076
0.6658452150442997
0.7029523108470477
0.6517317932948324
0.6763905262029793
0.7252102646345449
0.7303045376849527
0.6952119522538869
0.6568817922409083
0.6371270898990438
0.6562676459703626
0.5817098070649012
0.554428860721518
0.6800165004125105
0.7828694063693618
0.7611183559129657
0.7530537422874006
0.7901237872657325
0.8184446445505185
0.77202381095874
0.7491227328457278
0.7766852748431932
0.7523053365848124
0.7440886038757807
0.7739187133231907
0.7797194026440427
0.7573557258911949
0.775270754634579
0.7757157699076268
0.7576864401807194
0.8101454306543375
0.7958698150156175
0.8068539668037157
0.8581264531613293
0.8448192691876256
0.8556408910222757
0.8125399668926735
0.8059206864271491
0.8480301463614919
0.8478206004521793
0.7791432732609203
0.8039195979899498
0.8267244662984573
0.8086294515080122
0.7786878592070655
0.8318668352296672
0.8630136181926653
0.8531595964673758
0.8363701881003613
0.8450098201724449
0.8743513751740526
0.8631763756103644
0.8296740266676405
0.8113047079156446
0.8373401744671721
0.8618007454027635
0.7277203750429813
0.8179761127071876
0.827867712701749
0.8526747294189154
0.8501868934535854
0.8576700682510578
0.8348265677949369
0.8228071465333432
