C1_mean,area,max_F_C2,min_F_C2,std_F_C2,mean_F_C2,Entropy_F_C2,max_F_C3,min_F_C3,std_F_C3,mean_F_C3,Entropy_F_C3,Number_cells,Time_interval,Time_Stamp
14606.846551724138,580,641,383,45.30893636607955,486.4551724137931,9.173684873646373,274,167,18.33914961066436,220.89137931034483,9.174939505623884,66,3,20230404-160708
13668.341619887731,1247,538,287,44.073869192808026,399.9591018444266,10.275514919207485,258,150,17.217281158010902,202.084202085004,10.279002109680018,86,4,20230404-162709
13814.535353535352,990,854,580,43.66145426473306,702.6353535353535,9.948504868884172,319,201,19.639223718219103,256.46262626262626,9.947073420560024,86,4,20230404-162709
11933.59349593496,861,422,244,25.471413456639183,331.12891986062715,9.745594628032016,234,145,14.953773280582782,186.9849012775842,9.74525340279004,86,4,20230404-162709
13817.593023255817,602,494,303,31.73458989951738,393.8255813953488,9.22892478720868,251,133,16.68411290761631,202.7823920265781,9.228702365388932,86,4,20230404-162709
12761.090242112989,1363,475,273,35.28215565963957,364.88187820983126,10.405852343816171,258,150,16.13513557994906,194.99486426999263,10.40763456581771,86,4,20230404-162709
13209.52037617555,1276,492,273,39.230102515631486,381.43260188087777,10.309792757320723,258,150,16.61728865266701,198.5869905956113,10.312356770516832,86,4,20230404-162709
13810.199134199134,1155,612,310,61.9405835509461,441.5160173160173,10.15961984981416,285,152,19.985233093466565,212.82597402597403,10.167323544788085,86,4,20230404-162709
13339.24780058651,682,793,574,38.39846351630222,684.8489736070381,9.41136344687513,319,197,18.582937753365208,253.14809384164224,9.409739581545344,86,4,20230404-162709
13573.601443464317,1247,538,287,43.3930769099087,397.68724939855656,10.275700960960611,258,150,17.24349711914375,201.87249398556537,10.278973428274243,86,4,20230404-162709
14113.653110047846,836,842,597,40.57651791019585,715.0657894736842,9.705033762074937,329,205,19.53870869749411,258.5287081339713,9.70325659343366,86,4,20230404-162709
11492.075776397516,1610,737,442,42.26792719156464,613.8310559006211,10.64938953251274,294,182,17.73377274381657,238.016149068323,10.64883175798172,86,4,20230404-162709
14243.96052631579,608,842,610,39.331060184967626,726.266447368421,9.245811221709518,329,210,19.95660212950162,261.3832236842105,9.24373324530319,86,4,20230404-162709
11532.51,500,726,529,34.79906544722143,633.138,8.963597468115092,286,192,17.585858409528946,241.172,8.961935688500574,86,4,20230404-162709
13653.618954248366,1530,622,287,66.99636167812929,416.4836601307189,10.56088337966427,277,152,20.32773808848209,206.18627450980392,10.572315838107366,86,4,20230404-162709
13830.358974358976,546,601,284,65.28820792910501,432.4835164835165,9.07650004635907,277,162,20.56998999645257,208.992673992674,9.08579536221367,86,4,20230404-162709
11524.13961312027,1189,726,519,34.84326614693513,627.9142136248948,10.213306362105476,289,182,17.261679898786394,239.89991589571068,10.211792185523128,86,4,20230404-162709
14074.03064516129,620,592,320,57.952815049075774,449.0161290322581,9.264175577984307,276,151,18.968241915179107,212.81774193548387,9.27036573316816,86,4,20230404-162709
11005.289855072464,552,709,528,33.52539849001192,623.856884057971,9.106435651795056,294,181,17.08885549782,238.41485507246367,9.104811622614012,90,5,20230404-164709
11014.102182539682,1008,715,518,33.83574737309706,618.8353174603175,9.975119389864126,294,181,16.75106603477893,237.4454365079365,9.973685812735084,90,5,20230404-164709
10969.76329787234,1504,715,431,42.027394833851936,602.8178191489362,10.551048862924295,294,180,17.23463227706221,235.30186170212767,10.550710760999134,90,5,20230404-164709
11010.80380952381,525,709,431,39.86342234199576,602.0685714285714,9.03298518612664,294,183,17.724576017815995,237.08380952380952,9.032142809280325,90,5,20230404-164709
11015.213235294115,680,698,478,42.20420687389672,598.714705882353,9.40578027475476,293,179,17.401457352563305,235.03235294117647,9.405421836524782,90,5,20230404-164709
11669.838,500,434,255,27.001408555851302,341.544,8.961281482078652,237,125,15.47378105053836,187.99,8.960868029712149,90,5,20230404-164709
12719.411899313502,874,768,513,43.57146050886866,642.091533180778,9.768151564305974,314,187,18.45974166035803,244.25972540045765,9.76737348741671,90,5,20230404-164709
12314.012903225806,930,474,274,35.203943433263255,362.73440860215055,9.854312230376452,264,151,17.578408459868125,194.90967741935484,9.855252463238054,90,5,20230404-164709
12762.791208791208,546,469,287,33.03420613708881,375.0824175824176,9.08716169411772,264,152,16.9164056907622,197.992673992674,9.087521637617472,90,5,20230404-164709
12891.304347826086,667,489,289,35.01303989314838,380.99100449775113,9.375454454365752,264,150,17.478804979155317,198.68365817091453,9.375995278492416,90,5,20230404-164709
12819.062937062938,858,798,504,38.92635860442389,681.5979020979021,9.7424726005582,314,200,19.06211472412823,252.16550116550115,9.74071554878156,90,5,20230404-164709
13286.194214876034,968,459,283,28.996401885648662,365.7272727272728,9.914327959832184,247,149,15.75992668807536,194.10020661157023,9.914100022821986,90,5,20230404-164709
13293.254432624111,1128,512,289,40.32939947013405,398.8102836879432,10.132169844019558,255,153,17.446781752703924,203.05851063829783,10.134225328162978,90,5,20230404-164709
13622.066666666668,720,513,318,35.53379933333513,407.77222222222224,9.486375653906162,254,162,16.700351145861028,204.1777777777777,9.487026244151066,90,5,20230404-164709
13532.475923852184,893,532,320,39.36673800456288,422.8656215005599,9.79625982983958,264,163,17.40240912360527,207.7670772676372,9.797454509291816,90,5,20230404-164709
13510.534602076124,578,602,291,60.35544227130397,431.0882352941176,9.160971809530674,283,161,19.33891894584445,209.6955017301038,9.168797765737294,90,5,20230404-164709
13334.444005270092,759,865,568,45.26317876720484,697.7628458498024,9.564926331614824,314,200,19.104302847325886,255.6548089591568,9.563935846055736,90,5,20230404-164709
13440.06983087834,1833,843,420,56.21727740913407,674.8974358974359,10.834917736876658,327,187,20.18129428127775,252.71849427168576,10.835398418025104,90,5,20230404-164709
13571.060267857143,1344,891,591,45.33918651149107,732.1346726190476,10.38955574078738,334,202,19.420275486867524,262.73511904761904,10.388378299905993,90,5,20230404-164709
13616.794642857143,560,840,596,39.86944730547286,712.8196428571429,9.127023759879547,328,202,18.996230073762167,258.60535714285714,9.125398125002372,90,5,20230404-164709
13531.192708333334,768,845,592,42.22082529489869,709.83203125,9.58240690520945,328,202,19.37044002784365,257.9700520833333,9.580899421226531,90,5,20230404-164709
13382.19435736677,957,845,585,42.79759408848968,704.6812957157784,9.899714881023275,328,202,19.75907998692296,257.1065830721003,9.898126874774093,90,5,20230404-164709
13237.00888888889,1575,852,583,44.13340343852687,701.5873015873016,10.61828330295087,328,197,19.701813768271112,255.68761904761905,10.616862360206571,90,5,20230404-164709
13480.304385964911,1140,616,317,56.48084589133558,446.52982456140353,10.143343858302153,280,155,19.375909335386027,211.71666666666667,10.148793648906103,90,5,20230404-164709
13389.576068376067,1170,624,318,57.41898245659779,448.0384615384616,10.180513183241844,278,163,18.87035423167744,212.708547008547,10.186624956699935,90,5,20230404-164709
13668.774305555557,576,822,596,38.92865758618182,710.0243055555555,9.167756260760024,314,202,18.96238223705468,259.3645833333333,9.166060728442508,90,5,20230404-164709
10447.604774535808,754,744,508,34.84354042445394,615.974801061008,9.556116027401682,283,182,17.133984695058853,236.59018567639257,9.55461246782143,90,6,20230404-170709
12919.15376344086,930,595,297,60.51082930878914,437.5752688172043,9.84744032238234,303,159,20.606240081685968,212.4752688172043,9.854336458408,90,6,20230404-170709
12384.241187384045,1617,583,277,51.62137175147417,400.66419294990726,10.647197892637664,271,123,18.408824274170072,202.8880643166357,10.653150380948,90,6,20230404-170709
12511.10425531915,1410,843,556,44.67707873302028,690.6510638297873,10.458458555974287,332,186,19.64079004956107,254.50212765957448,10.45718896975644,90,6,20230404-170709
12655.56399437412,711,461,279,28.28655149766848,362.3699015471168,9.469303738510645,238,148,15.7491835297821,194.0632911392405,9.468937191871678,90,6,20230404-170709
12411.798534798534,819,837,544,47.46516182677515,695.3711843711844,9.674364731512435,340,200,20.05494457174822,254.7887667887668,9.673274551415346,90,6,20230404-170709
10393.53249475891,1908,744,452,42.153747492115166,595.7002096436058,10.89419942052954,283,176,17.31753391765804,233.0539832285116,10.893848709471866,90,6,20230404-170709
12557.688004032258,1984,895,559,53.90142281844898,713.9324596774194,10.950108466486682,333,206,20.23628691765596,259.74949596774195,10.949826524796094,90,6,20230404-170709
12563.557189542484,612,881,576,54.05646789262226,727.0669934640523,9.253422990324331,318,210,20.193916786298352,261.3937908496732,9.253084510864111,90,6,20230404-170709
12600.892857142857,1204,843,576,42.99542984601531,696.0124584717609,10.2308653133721,327,208,19.16341467306877,255.84136212624583,10.229583045399965,90,6,20230404-170709
10416.454703832753,574,724,483,39.38991754461378,599.4616724738676,9.161772227600656,283,182,16.953378811874746,234.3432055749129,9.161125365186887,90,6,20230404-170709
11263.277777777776,540,680,265,86.6509492514239,487.3277777777778,9.05310235829212,277,153,21.29044847247521,215.1296296296296,9.069721865461318,90,6,20230404-170709
11340.67857142857,532,1203,376,167.87009416942286,800.3703007518797,9.023156296098511,535,191,81.37742205531329,338.36654135338347,9.014570007457912,90,6,20230404-170709
10805.643132220795,779,441,260,26.51932827466892,321.9499358151476,9.600621894073434,242,143,15.519983308514732,185.3607188703466,9.60043904714949,90,6,20230404-170709
11585.721621621622,740,751,493,43.97397569829671,624.6986486486486,9.527775873227617,305,183,17.443876978663585,241.2472972972973,9.52761486454868,90,6,20230404-170709
12806.13085106383,940,506,300,36.58092777421168,391.31382978723406,9.87022814346876,258,151,16.548697463305245,203.7287234042553,9.871741445650704,90,6,20230404-170709
11513.43446088795,946,461,260,31.585764640348177,347.8615221987315,9.879764097737654,249,123,16.091896143145863,191.30866807611,9.880581404680678,90,6,20230404-170709
11896.99889135255,902,468,260,33.646660350101314,362.6740576496674,9.810781048737756,249,123,16.508985918104386,194.83037694013305,9.811779788350607,90,6,20230404-170709
12871.611790878756,1798,619,300,57.90091917357798,423.0761957730812,10.798815841552583,280,151,19.1585802298258,210.3959955506118,10.806193978827128,90,6,20230404-170709
12987.34,700,619,322,53.05890240562648,443.4957142857143,9.441007275530556,279,153,19.467426430751825,214.31285714285715,9.445238855320833,90,6,20230404-170709
12206.189484126984,1008,508,279,37.808858471416,379.8452380952381,9.970148047042787,269,123,17.12409273959339,198.6071428571429,9.97189955245658,90,6,20230404-170709
11981.139386189256,782,802,523,40.518889738307976,669.351662404092,9.608382862464978,313,186,19.10549755505017,250.36700767263423,9.606820837356285,90,6,20230404-170709
12728.102639296188,682,543,264,50.297648231137686,396.38856304985336,9.402061611336416,266,147,18.0149731112302,202.22727272727272,9.40788286222557,90,6,20230404-170709
10387.43025210084,595,702,464,41.36704224582397,591.3008403361345,9.213190089219037,283,182,17.256616779717106,232.61008403361345,9.212777683296451,90,6,20230404-170709
10541.245726495728,936,711,457,41.99364468992896,600.8514957264957,9.866798943661456,296,162,18.498872327885007,235.25747863247864,9.865889233133393,65,7,20230404-172709
10496.348968105063,533,701,457,41.083980869485046,598.2626641651032,9.05455647699811,287,162,18.32541277449058,234.46153846153845,9.053557220510417,65,7,20230404-172709
13241.602891156464,1176,594,315,45.992453806976,422.77721088435374,10.191194935310731,266,161,18.41874037787836,209.5017006802721,10.194089497107866,65,7,20230404-172709
13149.095930232555,688,871,620,39.87365022612461,721.5436046511628,9.424065469537464,328,193,19.81948001447599,260.5712209302326,9.422089724896658,65,7,20230404-172709
12780.135042735044,1170,595,316,49.997799856626926,431.8555555555556,10.182697058212582,261,156,18.31305333415105,210.50512820512824,10.186811848226371,65,7,20230404-172709
11746.212418300654,612,445,280,29.580455598436632,361.62091503267976,9.252571674456284,240,146,15.684921220900014,193.65522875816995,9.25263582212368,65,7,20230404-172709
13079.439102564103,624,871,612,38.558107933049904,715.7884615384615,9.283313905904794,328,193,19.71988247151009,258.7291666666667,9.281218260769624,65,7,20230404-172709
13057.00975609756,1025,845,529,46.60448036918614,700.2556097560976,9.99820988660782,326,192,20.10527784596705,257.8068292682927,9.997032282985847,65,7,20230404-172709
13006.05987394958,952,845,529,47.94883369598514,687.9044117647059,9.891307750768805,326,192,19.805499732952622,255.4170168067227,9.890502477660968,65,7,20230404-172709
12359.947272727271,1100,513,275,41.18485651043505,395.3481818181818,10.095472857622385,264,146,17.69049039493318,202.48636363636365,10.097770221331272,65,7,20230404-172709
12882.423245614034,1824,636,312,60.71875621256883,437.88212719298247,10.819161152121277,275,156,19.86948556460462,211.7236842105264,10.826528453183997,65,7,20230404-172709
13106.59507640068,1178,625,304,64.73595519944304,446.4872665534805,10.18714986039813,283,160,20.043054698338874,213.76315789473685,10.19578994191271,65,7,20230404-172709
12807.614810562573,1742,906,573,51.10874509444943,731.2525832376579,10.76302147351167,345,189,21.040343647027463,263.07749712973595,10.761926023866083,65,7,20230404-172709
12002.923976608186,684,458,280,31.078722065427137,368.7105263157895,9.412730313577349,243,146,16.214260693523986,196.19444444444449,9.412911328813658,65,7,20230404-172709
13245.550068587105,729,578,296,53.14116646221483,434.75720164609055,9.499054154879005,274,155,18.79430711492284,211.6310013717421,9.504080518395812,60,8,20230404-174708
12834.34362934363,1813,944,440,72.30477051886362,697.0645339216768,10.816279495616998,348,184,21.953696417768068,257.2592388306674,10.818912862464732,60,8,20230404-174708
12703.064301552107,1804,835,419,64.32194672365259,664.2350332594235,10.810078387819994,316,176,20.395834498351498,250.3608647450111,10.812175743087485,60,8,20230404-174708
13009.780487804876,697,827,582,40.11596155296255,701.5351506456241,9.442650504737276,325,201,19.19726490405825,257.7661406025825,9.441024832432555,60,8,20230404-174708
12508.552564102563,1560,588,273,51.14018478009771,412.12179487179486,10.596305339763848,278,156,18.50161710863272,205.4794871794872,10.601484985518884,60,8,20230404-174708
12111.303535353536,1980,572,264,53.71078523125637,395.0323232323232,10.938096271112386,278,150,18.76378318006926,201.5939393939394,10.945041132379782,60,8,20230404-174708
13077.92875,800,637,316,62.458195406507706,439.99125,9.629489172210006,268,154,19.22300558575584,211.0925,9.637874333386836,60,8,20230404-174708
12603.494809688582,1156,944,576,57.1697326388784,721.0865051903114,10.17042537395543,348,199,20.574755608029,261.36072664359864,10.170482877499497,60,8,20230404-174708
13134.886252045826,1222,612,313,50.4246027119829,425.9345335515548,10.24501432875402,273,163,17.6129508203824,210.0016366612112,10.249954683688944,60,8,20230404-174708
12111.303535353536,1980,572,264,53.71078523125637,395.0323232323232,10.938096271112386,278,150,18.76378318006926,201.5939393939394,10.945041132379782,60,8,20230404-174708
13134.886252045826,1222,612,313,50.4246027119829,425.9345335515548,10.24501432875402,273,163,17.6129508203824,210.0016366612112,10.249954683688944,60,8,20230404-174708
11107.249034749037,518,436,264,29.57948824496725,346.87644787644786,9.011576468483703,241,146,16.516876879909898,190.8552123552124,9.011404213294254,60,8,20230404-174708
11254.243421052632,608,742,507,37.74456205902648,635.3881578947369,9.245375677570204,297,190,17.440718667960663,241.9753289473684,9.24417965367519,60,8,20230404-174708
11102.977777777778,630,723,526,37.14063024120664,626.184126984127,9.296664988538884,297,184,17.11915292371082,240.7333333333333,9.29555866197872,60,8,20230404-174708
10717.333333333334,540,435,233,26.910078058180986,327.3462962962963,9.071966431160895,240,141,15.793786870276035,186.7333333333333,9.071646618284255,60,8,20230404-174708
10479.713513513514,555,728,451,42.49419349517213,592.4414414414415,9.112612731769476,302,186,17.536057303116074,233.0144144144144,9.112266099972082,60,8,20230404-174708
10542.690045248868,1326,738,412,47.17143734512008,592.9253393665158,10.368236426236514,304,180,18.395730724059312,232.2209653092006,10.368338253393327,60,8,20230404-174708
10523.10096153846,624,738,538,32.383059373907784,618.2387820512821,9.28343064331425,296,163,18.27082082318037,235.37019230769232,9.281033915460457,60,8,20230404-174708
12656.72249589491,1827,946,563,59.12746058788324,726.391899288451,10.830511976911856,343,200,20.742234920213217,262.7312534209086,10.830770473328723,60,8,20230404-174708
11107.249034749037,518,436,264,29.57948824496725,346.87644787644786,9.011576468483703,241,146,16.516876879909898,190.8552123552124,9.011404213294254,60,8,20230404-174708
10479.713513513514,555,728,451,42.49419349517213,592.4414414414415,9.112612731769476,302,186,17.536057303116074,233.0144144144144,9.112266099972082,60,8,20230404-174708
11102.977777777778,630,723,526,37.14063024120664,626.184126984127,9.296664988538884,297,184,17.11915292371082,240.7333333333333,9.29555866197872,60,8,20230404-174708
12834.34362934363,1813,944,440,72.30477051886362,697.0645339216768,10.816279495616998,348,184,21.953696417768068,257.2592388306674,10.818912862464732,60,8,20230404-174708
12603.494809688582,1156,944,576,57.1697326388784,721.0865051903114,10.17042537395543,348,199,20.574755608029,261.36072664359864,10.170482877499497,60,8,20230404-174708
13077.92875,800,637,316,62.458195406507706,439.99125,9.629489172210006,268,154,19.22300558575584,211.0925,9.637874333386836,60,8,20230404-174708
13245.550068587105,729,578,296,53.14116646221483,434.75720164609055,9.499054154879005,274,155,18.79430711492284,211.6310013717421,9.504080518395812,60,8,20230404-174708
12703.064301552107,1804,835,419,64.32194672365259,664.2350332594235,10.810078387819994,316,176,20.395834498351498,250.3608647450111,10.812175743087485,60,8,20230404-174708
13009.780487804876,697,827,582,40.11596155296255,701.5351506456241,9.442650504737276,325,201,19.19726490405825,257.7661406025825,9.441024832432555,60,8,20230404-174708
12508.552564102563,1560,588,273,51.14018478009771,412.12179487179486,10.596305339763848,278,156,18.50161710863272,205.4794871794872,10.601484985518884,60,8,20230404-174708
12656.72249589491,1827,946,563,59.12746058788324,726.391899288451,10.830511976911856,343,200,20.742234920213217,262.7312534209086,10.830770473328723,60,8,20230404-174708
11254.243421052632,608,742,507,37.74456205902648,635.3881578947369,9.245375677570204,297,190,17.440718667960663,241.9753289473684,9.24417965367519,60,8,20230404-174708
10717.333333333334,540,435,233,26.910078058180986,327.3462962962963,9.071966431160895,240,141,15.793786870276035,186.7333333333333,9.071646618284255,60,8,20230404-174708
10542.690045248868,1326,738,412,47.17143734512008,592.9253393665158,10.368236426236514,304,180,18.395730724059312,232.2209653092006,10.368338253393327,60,8,20230404-174708
10523.10096153846,624,738,538,32.383059373907784,618.2387820512821,9.28343064331425,296,163,18.27082082318037,235.37019230769232,9.281033915460457,60,8,20230404-174708
12136.627314814816,864,788,556,38.64052995331848,676.2326388888889,9.752532023513648,324,192,18.345831667042784,250.29050925925927,9.75101215881198,100,9,20230404-180709
13038.394736842103,532,605,308,55.1604637295721,434.32142857142856,9.043742883613357,276,162,19.317879327908315,211.0432330827068,9.049238531028662,100,9,20230404-180709
13083.288,625,590,308,50.82923872890484,435.7968,9.27795271711661,277,162,18.648903899157183,211.5344,9.28212876376108,100,9,20230404-180709
12472.678666666669,1500,601,284,54.66087908794248,426.842,10.539003140311827,265,149,19.10328905944965,209.2273333333333,10.544732680602005,100,9,20230404-180709
12364.730729166668,1920,817,519,44.155514008079535,685.771875,10.903897012478929,333,192,19.36059811399424,253.57604166666667,10.90269212291676,100,9,20230404-180709
10379.837142857144,700,722,488,34.088516230183885,610.8857142857142,9.448957245431146,294,170,18.38353405876563,236.15571428571428,9.446838291646529,100,9,20230404-180709
10346.179807692308,1040,722,500,33.97736362499783,606.2326923076923,10.02009925177486,294,170,17.70969452942212,235.03653846153847,10.018272239911791,100,9,20230404-180709
10395.753134796238,1276,722,442,44.31681750946824,593.4592476489029,10.313343120425564,294,170,17.97922372082627,233.2421630094044,10.313120549216574,100,9,20230404-180709
10401.501457725948,1029,707,428,45.05077469122221,589.837706511176,10.002778486137084,290,170,17.74590686388226,231.89115646258503,10.002798392353734,100,9,20230404-180709
10457.879032258064,620,391,247,23.703013107725685,313.46774193548384,9.27201972387184,225,145,14.524306925817086,185.18225806451613,9.271691285714647,100,9,20230404-180709
12631.69173553719,1210,817,519,41.31939292154422,691.7454545454545,10.238210748098986,333,192,18.648038050520643,254.7900826446281,10.236929370280777,100,9,20230404-180709
11242.410934744268,1134,469,267,34.88813232068975,349.5687830687831,10.140059425750874,250,141,16.658170804758193,192.0987654320988,10.14177577217324,100,9,20230404-180709
12988.113888888887,1080,545,310,46.626127444379655,423.2268518518519,10.068071471395257,271,152,17.86960982357795,209.23611111111111,10.071548492983382,100,9,20230404-180709
12045.204656862745,1632,604,280,51.153712432398,395.4662990196079,10.660425617246831,264,141,18.569686288562025,202.50919117647047,10.666365468744374,100,9,20230404-180709
11053.886743886744,777,721,490,40.60047821471683,618.918918918919,9.598658470138558,340,191,17.59584365980218,240.1441441441441,9.597919732225323,100,9,20230404-180709
13083.288,625,590,308,50.82923872890484,435.7968,9.27795271711661,277,162,18.648903899157183,211.5344,9.28212876376108,100,9,20230404-180709
10395.753134796238,1276,722,442,44.31681750946824,593.4592476489029,10.313343120425564,294,170,17.97922372082627,233.2421630094044,10.313120549216574,100,9,20230404-180709
13038.394736842103,532,605,308,55.1604637295721,434.32142857142856,9.043742883613357,276,162,19.317879327908315,211.0432330827068,9.049238531028662,100,9,20230404-180709
12472.678666666669,1500,601,284,54.66087908794248,426.842,10.539003140311827,265,149,19.10328905944965,209.2273333333333,10.544732680602005,100,9,20230404-180709
12364.730729166668,1920,817,519,44.155514008079535,685.771875,10.903897012478929,333,192,19.36059811399424,253.57604166666667,10.90269212291676,100,9,20230404-180709
12631.69173553719,1210,817,519,41.31939292154422,691.7454545454545,10.238210748098986,333,192,18.648038050520643,254.7900826446281,10.236929370280777,100,9,20230404-180709
12045.204656862745,1632,604,280,51.153712432398,395.4662990196079,10.660425617246831,264,141,18.569686288562025,202.50919117647047,10.666365468744374,100,9,20230404-180709
12136.627314814816,864,788,556,38.64052995331848,676.2326388888889,9.752532023513648,324,192,18.345831667042784,250.29050925925927,9.75101215881198,100,9,20230404-180709
12988.113888888887,1080,545,310,46.626127444379655,423.2268518518519,10.068071471395257,271,152,17.86960982357795,209.23611111111111,10.071548492983382,100,9,20230404-180709
11242.410934744268,1134,469,267,34.88813232068975,349.5687830687831,10.140059425750874,250,141,16.658170804758193,192.0987654320988,10.14177577217324,100,9,20230404-180709
11053.886743886744,777,721,490,40.60047821471683,618.918918918919,9.598658470138558,340,191,17.59584365980218,240.1441441441441,9.597919732225323,100,9,20230404-180709
10379.837142857144,700,722,488,34.088516230183885,610.8857142857142,9.448957245431146,294,170,18.38353405876563,236.15571428571428,9.446838291646529,100,9,20230404-180709
10346.179807692308,1040,722,500,33.97736362499783,606.2326923076923,10.02009925177486,294,170,17.70969452942212,235.03653846153847,10.018272239911791,100,9,20230404-180709
